State,City,PM25,PM10,NO2,SO2,CO,O3,health_risk
Odisha,Brajrajnagar,76.63,183.91,21.69,4.32,0.37,30.84,High
Odisha,Brajrajnagar,61.41,142.43,21.69,4.4,0.36,30.84,High
Odisha,Brajrajnagar,98.12,220.98,21.69,4.32,0.38,30.84,High
Odisha,Brajrajnagar,77.66,168.5,21.69,5.04,0.39,30.84,High
Odisha,Brajrajnagar,55.82,121.54,21.69,5.29,0.38,30.84,Moderate
Odisha,Brajrajnagar,84.94,180.11,21.69,4.52,0.39,30.84,High
Odisha,Brajrajnagar,33.32,75.64,21.69,4.31,0.39,30.84,Moderate
Odisha,Brajrajnagar,27.93,56.84,21.69,4.96,0.38,30.84,Low
Odisha,Brajrajnagar,38.58,83.38,21.69,4.62,0.37,30.84,Moderate
Odisha,Brajrajnagar,32.86,67.04,21.69,4.26,0.36,30.84,Moderate
Odisha,Brajrajnagar,42.81,113.41,21.69,5.02,0.35,30.84,Moderate
Odisha,Brajrajnagar,18.0,42.35,21.69,4.59,0.35,30.84,Low
Odisha,Brajrajnagar,28.56,73.65,21.69,4.31,0.34,30.84,Low
Odisha,Brajrajnagar,36.72,84.46,21.69,4.62,0.33,30.84,Moderate
Odisha,Brajrajnagar,35.97,73.55,21.69,4.02,0.33,30.84,Moderate
Odisha,Brajrajnagar,53.76,101.91,21.69,4.96,0.32,30.84,Moderate
Odisha,Brajrajnagar,59.5,219.38,21.69,5.55,0.31,30.84,Moderate
Odisha,Brajrajnagar,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Brajrajnagar,75.61,139.65,21.69,9.16,0.46,91.52,High
Odisha,Brajrajnagar,31.59,106.58,21.69,9.16,0.39,56.28,High
Odisha,Brajrajnagar,46.37,91.62,21.69,9.16,0.38,73.76,Moderate
Odisha,Brajrajnagar,42.05,87.03,21.69,9.16,0.38,79.3,Moderate
Odisha,Brajrajnagar,25.98,66.02,21.69,9.16,0.38,77.06,Low
Odisha,Brajrajnagar,32.29,74.65,21.69,9.16,0.38,63.56,Moderate
Odisha,Brajrajnagar,39.19,112.34,21.69,9.16,0.38,74.48,High
Odisha,Brajrajnagar,44.57,102.28,21.69,9.16,0.38,51.06,High
Odisha,Brajrajnagar,88.68,143.47,32.61,7.76,0.65,43.78,High
Odisha,Brajrajnagar,79.64,125.28,21.69,5.21,0.42,51.27,High
Odisha,Brajrajnagar,73.38,121.42,34.21,6.9,0.49,57.06,High
Odisha,Brajrajnagar,70.23,120.96,21.69,9.16,0.42,85.82,High
Odisha,Brajrajnagar,50.05,115.09,21.69,9.16,0.37,74.57,High
Odisha,Brajrajnagar,48.78,128.87,21.69,9.16,0.37,76.56,High
Odisha,Brajrajnagar,46.31,87.22,21.69,9.16,0.37,50.88,Moderate
Odisha,Brajrajnagar,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Brajrajnagar,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Brajrajnagar,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Brajrajnagar,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Brajrajnagar,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Brajrajnagar,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Brajrajnagar,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Brajrajnagar,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Brajrajnagar,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Brajrajnagar,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Brajrajnagar,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Brajrajnagar,158.38,147.23,29.45,9.28,0.82,3.06,High
Odisha,Brajrajnagar,45.22,84.74,7.46,8.56,0.62,51.45,Moderate
Odisha,Brajrajnagar,30.4,74.06,0.49,7.07,0.66,36.01,Moderate
Odisha,Brajrajnagar,85.7,97.14,0.6,6.2,0.68,54.66,High
Odisha,Brajrajnagar,57.78,97.36,0.52,5.93,0.57,57.67,Moderate
Odisha,Brajrajnagar,63.28,95.86,21.69,5.25,0.66,58.88,High
Odisha,Brajrajnagar,31.8,77.28,21.69,6.31,0.0,37.58,Moderate
Odisha,Brajrajnagar,22.8,413.89,21.69,5.37,0.0,14.91,Low
Odisha,Brajrajnagar,95.99,226.52,0.83,6.42,0.74,22.99,High
Odisha,Brajrajnagar,115.75,168.85,0.71,8.73,0.71,32.08,High
Odisha,Brajrajnagar,77.38,144.41,0.61,6.88,0.64,74.93,High
Odisha,Brajrajnagar,65.01,176.81,0.53,6.52,0.64,54.7,High
Odisha,Brajrajnagar,41.25,254.96,0.53,5.04,0.56,29.4,Moderate
Odisha,Brajrajnagar,45.07,106.78,21.69,5.94,0.59,34.99,Moderate
Odisha,Brajrajnagar,34.71,90.12,21.69,6.83,0.63,15.55,Moderate
Odisha,Brajrajnagar,44.62,182.52,21.69,6.94,0.63,14.0,Moderate
Odisha,Brajrajnagar,121.74,158.88,21.69,4.38,0.57,20.55,High
Odisha,Brajrajnagar,40.23,253.14,21.69,16.64,1.03,30.84,High
Odisha,Brajrajnagar,62.9,502.09,21.69,24.36,1.21,30.84,High
Odisha,Brajrajnagar,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Brajrajnagar,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Brajrajnagar,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Brajrajnagar,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Brajrajnagar,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Brajrajnagar,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Brajrajnagar,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Brajrajnagar,308.79,589.39,21.69,9.16,0.0,8.16,High
Odisha,Brajrajnagar,129.63,203.93,34.04,10.37,0.32,22.17,High
Odisha,Brajrajnagar,29.21,71.31,3.37,7.47,0.43,21.95,Low
Odisha,Brajrajnagar,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Brajrajnagar,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Brajrajnagar,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Brajrajnagar,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Brajrajnagar,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Chandigarh,Chandigarh,13.62,87.4,4.28,10.12,0.55,45.86,Low
Chandigarh,Chandigarh,27.93,95.68,4.71,9.36,0.79,30.18,Low
Chandigarh,Chandigarh,34.05,90.68,9.83,4.27,0.93,17.23,Moderate
Chandigarh,Chandigarh,48.57,59.99,4.9,14.1,0.58,26.81,Moderate
Chandigarh,Chandigarh,48.57,65.86,2.69,9.26,0.9,9.36,Moderate
Chandigarh,Chandigarh,48.57,91.04,3.73,10.48,0.78,16.77,Moderate
Chandigarh,Chandigarh,48.57,64.62,3.06,8.71,0.49,23.08,Moderate
Chandigarh,Chandigarh,48.57,89.94,2.63,9.52,0.67,40.5,Moderate
Chandigarh,Chandigarh,48.57,97.12,2.76,8.71,0.75,33.4,Moderate
Chandigarh,Chandigarh,48.57,122.52,3.08,8.51,0.75,34.62,Moderate
Chandigarh,Chandigarh,48.57,125.4,3.89,6.02,0.7,29.28,Moderate
Chandigarh,Chandigarh,48.57,62.29,5.34,7.76,0.49,26.61,Moderate
Chandigarh,Chandigarh,48.57,65.68,4.62,7.55,0.6,24.06,Moderate
Chandigarh,Chandigarh,48.57,72.54,2.62,10.1,0.55,31.07,Moderate
Chandigarh,Chandigarh,48.57,106.87,2.47,9.84,0.54,36.46,Moderate
Chandigarh,Chandigarh,48.57,119.42,2.77,10.68,0.64,41.84,Moderate
Chandigarh,Chandigarh,48.57,118.59,4.62,11.07,0.66,44.79,Moderate
Chandigarh,Chandigarh,38.1,61.67,3.3,14.74,0.65,26.14,Moderate
Chandigarh,Chandigarh,40.41,67.91,3.96,9.97,0.55,28.6,Moderate
Chandigarh,Chandigarh,27.21,62.04,7.2,9.63,0.53,34.72,Low
Chandigarh,Chandigarh,29.75,64.56,5.64,8.67,0.55,21.21,Low
Chandigarh,Chandigarh,18.35,49.86,4.55,8.83,0.51,27.24,Low
Chandigarh,Chandigarh,34.43,89.26,4.23,8.71,0.66,37.1,Moderate
Chandigarh,Chandigarh,33.66,105.3,6.56,8.19,0.73,21.1,Moderate
Chandigarh,Chandigarh,22.93,73.73,6.05,12.05,0.79,17.26,Low
Chandigarh,Chandigarh,16.0,57.51,5.25,12.05,0.83,24.57,Low
Chandigarh,Chandigarh,22.41,59.18,5.06,13.4,0.56,31.23,Low
Chandigarh,Chandigarh,13.93,49.87,3.31,14.95,0.5,16.21,Low
Chandigarh,Chandigarh,48.57,87.46,5.59,18.05,0.81,9.66,Moderate
Chandigarh,Chandigarh,24.45,49.4,5.3,16.05,0.85,12.58,Low
Chandigarh,Chandigarh,15.77,44.47,5.38,15.9,0.54,20.96,Low
Chandigarh,Chandigarh,29.59,71.0,7.86,16.42,0.71,19.05,Low
Chandigarh,Chandigarh,30.27,73.77,8.1,18.14,0.46,16.87,Moderate
Chandigarh,Chandigarh,25.9,77.68,4.75,15.09,0.44,17.33,Low
Chandigarh,Chandigarh,38.69,82.66,4.05,14.44,0.49,15.07,Moderate
Chandigarh,Chandigarh,53.09,112.6,5.0,11.35,0.51,17.72,Moderate
Chandigarh,Chandigarh,43.67,104.59,4.64,12.42,0.61,13.96,Moderate
Chandigarh,Chandigarh,53.12,120.09,5.73,13.54,0.85,16.92,Moderate
Chandigarh,Chandigarh,56.82,121.89,6.53,12.52,0.74,19.27,Moderate
Chandigarh,Chandigarh,50.45,106.22,6.51,10.38,0.74,11.03,Moderate
Chandigarh,Chandigarh,58.03,106.62,5.64,12.45,0.72,26.84,Moderate
Chandigarh,Chandigarh,57.61,112.63,4.3,11.66,0.71,19.64,Moderate
Chandigarh,Chandigarh,74.8,128.72,6.28,13.5,0.83,19.87,High
Chandigarh,Chandigarh,73.44,135.12,6.34,12.4,0.95,15.35,High
Chandigarh,Chandigarh,83.96,151.62,6.6,10.71,1.0,19.99,High
Chandigarh,Chandigarh,80.65,133.85,7.57,10.2,0.88,22.35,High
Chandigarh,Chandigarh,56.2,108.33,5.93,10.23,0.61,24.06,Moderate
Chandigarh,Chandigarh,51.84,109.52,5.48,11.54,0.62,18.3,Moderate
Chandigarh,Chandigarh,53.9,111.12,5.4,11.04,0.59,18.54,Moderate
Chandigarh,Chandigarh,53.79,117.94,5.22,10.41,0.54,19.03,Moderate
Chandigarh,Chandigarh,47.72,106.01,4.3,9.55,0.54,22.98,Moderate
Chandigarh,Chandigarh,46.9,108.1,5.96,10.67,0.73,16.13,Moderate
Chandigarh,Chandigarh,71.66,130.66,7.38,9.69,0.91,15.62,High
Chandigarh,Chandigarh,92.3,159.18,7.59,10.21,0.99,17.21,High
Chandigarh,Chandigarh,104.11,150.29,6.84,10.29,0.82,18.17,High
Chandigarh,Chandigarh,122.16,180.25,16.3,9.92,0.73,17.49,High
Chandigarh,Chandigarh,154.85,224.22,13.6,9.24,0.82,16.2,High
Chandigarh,Chandigarh,110.06,184.04,19.43,9.28,1.29,14.68,High
Chandigarh,Chandigarh,108.09,181.54,11.43,8.21,1.01,22.36,High
Chandigarh,Chandigarh,109.17,169.19,10.06,8.87,0.99,24.24,High
Chandigarh,Chandigarh,112.71,190.12,13.46,8.29,0.89,26.53,High
Chandigarh,Chandigarh,123.26,190.28,11.76,9.04,1.02,14.22,High
Chandigarh,Chandigarh,135.98,215.41,8.11,11.2,0.98,18.42,High
Chandigarh,Chandigarh,114.56,166.58,6.33,9.56,0.69,16.51,High
Chandigarh,Chandigarh,53.96,115.54,6.08,9.81,0.54,17.46,Moderate
Chandigarh,Chandigarh,58.85,125.5,7.78,11.69,1.02,9.64,High
Chandigarh,Chandigarh,46.3,84.99,9.68,8.19,0.79,7.92,Moderate
Chandigarh,Chandigarh,45.3,72.48,8.67,9.2,0.74,9.4,Moderate
Chandigarh,Chandigarh,47.33,80.15,7.59,10.8,0.61,10.68,Moderate
Chandigarh,Chandigarh,72.51,131.65,7.08,12.45,0.85,9.62,High
Chandigarh,Chandigarh,103.38,157.59,10.07,9.4,0.84,13.19,High
Chandigarh,Chandigarh,113.03,157.15,13.33,10.7,0.79,11.25,High
Chandigarh,Chandigarh,101.59,165.89,21.83,10.81,0.99,7.64,High
Chandigarh,Chandigarh,101.15,173.66,20.56,12.37,1.29,9.47,High
Chandigarh,Chandigarh,96.95,162.86,17.22,10.64,0.85,12.77,High
Chandigarh,Chandigarh,63.35,122.19,10.68,8.08,0.5,17.52,High
Chandigarh,Chandigarh,42.54,70.69,9.85,9.32,0.42,17.13,Moderate
Chandigarh,Chandigarh,61.85,100.77,25.44,9.22,0.67,14.66,High
Chandigarh,Chandigarh,85.34,154.54,21.69,10.57,1.07,11.05,High
Chandigarh,Chandigarh,92.71,157.63,21.69,11.86,1.24,8.42,High
Chandigarh,Chandigarh,84.5,144.04,21.69,12.07,0.93,8.79,High
Chandigarh,Chandigarh,116.3,199.37,21.69,10.74,0.87,6.22,High
Chandigarh,Chandigarh,84.1,125.61,17.06,9.45,0.53,8.15,High
Chandigarh,Chandigarh,44.9,76.48,18.03,10.79,0.45,8.99,Moderate
Chandigarh,Chandigarh,46.55,93.05,51.27,11.2,0.87,7.16,Moderate
Chandigarh,Chandigarh,61.28,138.26,48.98,9.71,0.84,4.22,High
Chandigarh,Chandigarh,32.56,64.7,52.22,10.94,0.85,5.34,Moderate
Chandigarh,Chandigarh,42.0,74.34,29.43,10.01,0.85,5.92,Moderate
Chandigarh,Chandigarh,50.57,91.07,8.06,10.77,0.88,7.12,Moderate
Chandigarh,Chandigarh,55.52,105.75,10.22,10.78,0.77,8.14,Moderate
Chandigarh,Chandigarh,59.05,98.34,12.28,10.18,0.73,10.13,Moderate
Chandigarh,Chandigarh,78.39,120.04,11.11,8.67,0.61,11.23,High
Chandigarh,Chandigarh,81.14,140.46,15.46,6.36,0.77,12.77,High
Chandigarh,Chandigarh,91.88,171.84,13.5,9.59,1.3,12.55,High
Chandigarh,Chandigarh,92.12,167.97,5.08,9.06,1.25,13.89,High
Chandigarh,Chandigarh,77.58,135.81,10.6,10.33,0.96,9.78,High
Chandigarh,Chandigarh,69.8,133.11,12.89,10.46,1.0,8.77,High
Chandigarh,Chandigarh,69.48,111.77,14.4,10.54,0.87,10.45,High
Chandigarh,Chandigarh,97.55,196.46,21.94,11.4,0.92,8.56,High
Chandigarh,Chandigarh,90.07,153.17,20.88,11.91,0.86,8.73,High
Chandigarh,Chandigarh,119.05,175.51,21.97,10.15,1.06,7.86,High
Chandigarh,Chandigarh,108.0,141.0,23.28,8.2,1.01,8.47,High
Chandigarh,Chandigarh,21.86,53.35,14.69,7.97,0.4,13.21,Low
Chandigarh,Chandigarh,39.0,70.49,14.96,10.16,0.48,4.84,Moderate
Chandigarh,Chandigarh,39.25,63.12,11.3,9.65,0.51,5.81,Moderate
Chandigarh,Chandigarh,41.79,77.26,10.15,6.58,0.53,3.7,Moderate
Chandigarh,Chandigarh,61.95,101.09,12.21,6.01,0.53,4.85,High
Chandigarh,Chandigarh,49.36,82.55,11.18,5.7,0.62,3.93,Moderate
Chandigarh,Chandigarh,91.41,119.91,14.2,7.77,0.66,5.84,High
Chandigarh,Chandigarh,98.48,132.54,14.95,8.64,0.8,8.29,High
Chandigarh,Chandigarh,68.55,119.96,11.44,5.95,0.8,8.99,High
Chandigarh,Chandigarh,46.06,87.11,11.25,6.88,0.62,11.38,Moderate
Chandigarh,Chandigarh,41.79,83.61,12.09,6.83,0.66,8.97,Moderate
Chandigarh,Chandigarh,67.27,132.94,13.21,6.88,0.72,8.48,High
Chandigarh,Chandigarh,35.08,65.55,9.79,5.65,0.49,9.85,Moderate
Chandigarh,Chandigarh,38.86,79.99,10.41,6.14,0.49,10.21,Moderate
Chandigarh,Chandigarh,61.39,131.32,14.23,4.76,0.58,6.78,High
Chandigarh,Chandigarh,77.1,156.58,11.78,6.58,0.69,6.12,High
Chandigarh,Chandigarh,58.68,99.91,12.41,5.62,0.77,9.04,Moderate
Chandigarh,Chandigarh,72.34,140.37,16.28,6.59,1.04,6.52,High
Chandigarh,Chandigarh,77.06,145.42,14.74,7.27,1.24,6.62,High
Chandigarh,Chandigarh,63.22,135.76,15.96,7.79,1.11,8.1,High
Chandigarh,Chandigarh,45.65,102.2,13.18,8.9,0.97,22.51,Moderate
Chandigarh,Chandigarh,45.79,94.86,11.14,11.32,0.93,14.29,Moderate
Chandigarh,Chandigarh,53.46,108.55,13.16,9.13,0.84,9.92,Moderate
Chandigarh,Chandigarh,51.15,106.42,13.63,8.39,0.64,9.66,Moderate
Chandigarh,Chandigarh,37.92,65.35,12.04,9.79,0.57,6.99,Moderate
Chandigarh,Chandigarh,28.87,48.29,11.69,8.73,0.79,8.44,Low
Chandigarh,Chandigarh,31.92,43.82,9.94,7.9,0.61,10.9,Low
Chandigarh,Chandigarh,28.35,47.36,11.19,5.58,0.44,12.51,Low
Chandigarh,Chandigarh,27.82,63.04,11.61,6.0,0.5,10.61,Low
Chandigarh,Chandigarh,46.57,108.09,15.57,6.55,0.76,8.43,Moderate
Chandigarh,Chandigarh,75.8,165.63,17.6,9.83,0.92,6.26,High
Chandigarh,Chandigarh,63.64,120.83,15.63,7.38,0.88,7.63,High
Chandigarh,Chandigarh,39.14,73.4,9.24,6.7,0.69,8.2,Moderate
Chandigarh,Chandigarh,46.49,85.04,12.03,7.03,0.68,9.22,Moderate
Chandigarh,Chandigarh,40.07,79.2,11.91,6.47,0.67,8.12,Moderate
Chandigarh,Chandigarh,48.86,90.27,10.91,7.18,0.75,6.46,Moderate
Chandigarh,Chandigarh,58.57,134.0,11.8,8.39,0.69,8.28,Moderate
Chandigarh,Chandigarh,46.76,96.89,11.33,7.99,0.78,10.35,Moderate
Chandigarh,Chandigarh,54.78,127.45,13.64,6.46,0.96,8.95,Moderate
Chandigarh,Chandigarh,65.75,140.69,16.84,9.06,1.03,9.56,High
Chandigarh,Chandigarh,41.75,93.67,12.43,7.32,0.73,6.54,Moderate
Chandigarh,Chandigarh,29.8,72.37,10.72,5.37,0.43,12.63,Low
Chandigarh,Chandigarh,27.35,82.96,13.16,5.84,0.54,14.54,Low
Chandigarh,Chandigarh,50.16,107.88,13.38,7.56,1.03,3.2,High
Chandigarh,Chandigarh,63.05,108.46,14.09,8.11,0.9,11.11,High
Chandigarh,Chandigarh,70.05,123.37,18.67,8.26,0.98,9.31,High
Chandigarh,Chandigarh,40.04,89.37,17.71,7.53,0.64,10.27,Moderate
Chandigarh,Chandigarh,23.83,68.76,16.39,7.44,0.51,8.83,Low
Chandigarh,Chandigarh,26.33,65.41,11.56,5.88,0.46,9.77,Low
Chandigarh,Chandigarh,33.27,66.36,12.56,6.3,0.6,7.45,Moderate
Chandigarh,Chandigarh,46.01,85.01,15.01,7.97,0.82,12.24,Moderate
Chandigarh,Chandigarh,36.92,82.32,12.5,6.96,0.57,13.45,Moderate
Chandigarh,Chandigarh,45.69,115.3,14.34,7.01,0.76,10.43,Moderate
Chandigarh,Chandigarh,48.43,112.21,16.22,8.97,0.87,11.01,Moderate
Chandigarh,Chandigarh,44.5,85.81,11.9,7.05,0.5,13.06,Moderate
Chandigarh,Chandigarh,44.26,93.7,13.75,7.71,0.71,9.21,Moderate
Chandigarh,Chandigarh,52.11,95.92,17.65,9.1,0.82,9.83,Moderate
Chandigarh,Chandigarh,56.44,94.22,15.27,7.94,0.67,10.93,Moderate
Chandigarh,Chandigarh,58.61,103.76,19.65,10.03,0.82,9.18,Moderate
Chandigarh,Chandigarh,58.08,109.57,18.27,8.69,0.89,10.81,Moderate
Chandigarh,Chandigarh,55.99,118.21,17.75,8.71,0.85,11.89,Moderate
Chandigarh,Chandigarh,54.47,114.12,15.96,8.35,0.65,19.25,Moderate
Chandigarh,Chandigarh,45.96,94.73,14.52,9.29,0.59,17.07,Moderate
Chandigarh,Chandigarh,38.65,96.46,13.63,8.37,0.49,16.15,Moderate
Chandigarh,Chandigarh,38.73,92.66,14.94,9.09,0.56,17.84,Moderate
Chandigarh,Chandigarh,44.75,97.01,18.43,9.39,0.68,12.34,Moderate
Chandigarh,Chandigarh,37.34,84.86,17.18,8.07,0.61,15.63,Moderate
Chandigarh,Chandigarh,39.85,114.47,17.63,9.85,0.66,11.62,Moderate
Chandigarh,Chandigarh,49.94,140.48,23.78,8.79,1.0,12.05,Moderate
Chandigarh,Chandigarh,40.09,105.55,22.32,10.52,0.66,10.35,Moderate
Chandigarh,Chandigarh,17.74,36.33,19.61,11.11,0.58,8.22,Low
Chandigarh,Chandigarh,28.86,59.53,16.27,9.63,0.61,15.11,Low
Chandigarh,Chandigarh,26.21,65.46,16.68,10.0,0.67,15.54,Low
Chandigarh,Chandigarh,22.11,68.15,14.65,10.26,0.54,14.02,Low
Chandigarh,Chandigarh,31.08,78.66,17.82,11.05,0.65,13.07,Moderate
Chandigarh,Chandigarh,36.76,96.77,21.72,11.17,0.91,11.33,Moderate
Chandigarh,Chandigarh,55.33,122.12,22.96,11.55,1.03,10.96,High
Chandigarh,Chandigarh,48.22,112.13,19.63,9.13,0.79,14.79,Moderate
Chandigarh,Chandigarh,24.21,56.88,19.64,8.1,0.63,13.73,Low
Chandigarh,Chandigarh,16.87,53.56,19.34,9.37,0.7,10.24,Low
Chandigarh,Chandigarh,32.21,75.25,19.91,11.08,0.72,9.32,Moderate
Chandigarh,Chandigarh,35.14,90.3,16.91,9.75,0.6,12.35,Moderate
Chandigarh,Chandigarh,35.6,101.85,21.84,10.94,0.77,12.72,Moderate
Chandigarh,Chandigarh,20.93,64.03,21.44,8.94,0.52,13.74,Low
Chandigarh,Chandigarh,13.67,38.03,17.43,7.91,0.4,11.92,Low
Chandigarh,Chandigarh,13.4,26.33,12.2,6.45,0.57,5.37,Low
Chandigarh,Chandigarh,22.56,46.29,14.69,8.51,0.66,12.53,Low
Chandigarh,Chandigarh,21.62,53.89,13.26,7.63,0.38,15.71,Low
Chandigarh,Chandigarh,29.78,76.2,18.13,9.69,0.6,12.53,Low
Chandigarh,Chandigarh,27.87,69.71,20.98,8.38,0.63,10.97,Low
Chandigarh,Chandigarh,19.08,38.09,19.73,8.23,0.54,15.5,Low
Chandigarh,Chandigarh,17.86,40.9,18.04,8.05,0.46,17.15,Low
Chandigarh,Chandigarh,9.63,23.2,12.29,10.93,0.38,16.26,Low
Chandigarh,Chandigarh,10.57,36.5,9.66,9.47,0.46,15.62,Low
Chandigarh,Chandigarh,21.2,70.76,9.14,10.27,0.47,12.37,Low
Chandigarh,Chandigarh,18.52,76.08,8.04,9.45,0.5,15.24,Low
Chandigarh,Chandigarh,20.51,82.33,8.72,9.75,0.56,15.7,Low
Chandigarh,Chandigarh,23.59,83.69,11.22,10.23,0.66,14.59,Low
Chandigarh,Chandigarh,24.17,78.67,12.79,14.03,0.76,14.31,Low
Chandigarh,Chandigarh,21.88,74.23,12.43,13.58,0.71,14.99,Low
Chandigarh,Chandigarh,18.63,42.79,9.7,11.7,0.53,14.6,Low
Chandigarh,Chandigarh,14.77,38.24,10.02,11.08,0.54,15.03,Low
Chandigarh,Chandigarh,16.69,34.29,9.91,11.95,0.5,13.7,Low
Chandigarh,Chandigarh,15.43,37.65,8.88,11.13,0.52,13.78,Low
Chandigarh,Chandigarh,13.28,40.33,8.79,10.54,0.5,12.43,Low
Chandigarh,Chandigarh,18.86,34.12,9.17,9.61,0.5,10.49,Low
Chandigarh,Chandigarh,7.73,15.78,9.4,9.64,0.38,14.02,Low
Chandigarh,Chandigarh,18.82,41.48,9.31,10.6,0.3,17.01,Low
Chandigarh,Chandigarh,12.34,29.51,10.05,9.61,0.38,17.27,Low
Chandigarh,Chandigarh,15.51,39.66,10.85,9.39,0.49,13.55,Low
Chandigarh,Chandigarh,12.25,26.47,10.86,10.8,0.4,14.86,Low
Chandigarh,Chandigarh,11.2,31.54,9.8,8.68,0.39,19.4,Low
Chandigarh,Chandigarh,11.91,22.03,11.26,7.84,0.39,19.39,Low
Chandigarh,Chandigarh,12.77,29.32,11.97,10.1,0.46,20.12,Low
Chandigarh,Chandigarh,15.43,34.61,13.07,10.4,0.54,17.37,Low
Chandigarh,Chandigarh,20.93,47.96,10.91,12.81,0.41,22.15,Low
Chandigarh,Chandigarh,11.46,40.6,9.63,7.77,0.38,20.86,Low
Chandigarh,Chandigarh,11.19,33.44,11.89,9.68,0.42,21.26,Low
Chandigarh,Chandigarh,10.0,24.49,12.34,9.6,0.5,19.04,Low
Chandigarh,Chandigarh,12.37,35.91,11.89,9.6,0.47,20.02,Low
Chandigarh,Chandigarh,14.16,42.72,11.66,10.29,0.53,22.93,Low
Chandigarh,Chandigarh,15.62,44.12,10.16,12.02,0.51,27.2,Low
Chandigarh,Chandigarh,19.73,44.85,10.72,9.92,0.54,26.65,Low
Chandigarh,Chandigarh,18.52,56.62,11.69,10.29,0.57,32.23,Low
Chandigarh,Chandigarh,22.97,82.04,11.23,10.92,0.49,38.63,Low
Chandigarh,Chandigarh,21.93,61.39,11.04,13.23,0.59,22.37,Low
Chandigarh,Chandigarh,16.51,55.98,11.17,11.25,0.51,28.71,Low
Chandigarh,Chandigarh,10.05,41.58,10.35,8.81,0.37,29.03,Low
Chandigarh,Chandigarh,6.86,22.51,10.47,8.56,0.41,26.86,Low
Chandigarh,Chandigarh,11.4,20.39,11.89,9.65,0.57,17.41,Low
Chandigarh,Chandigarh,12.87,32.33,13.35,13.26,0.47,20.84,Low
Chandigarh,Chandigarh,11.29,24.44,12.47,9.62,0.58,23.17,Low
Chandigarh,Chandigarh,16.05,35.61,12.3,10.74,0.59,30.31,Low
Chandigarh,Chandigarh,14.91,43.08,13.2,11.72,0.6,31.17,Low
Chandigarh,Chandigarh,17.25,60.12,11.93,13.36,0.57,38.25,Low
Chandigarh,Chandigarh,12.34,25.87,12.06,11.13,0.53,28.09,Low
Chandigarh,Chandigarh,10.3,21.14,12.76,11.83,0.53,23.89,Low
Chandigarh,Chandigarh,12.25,34.79,13.24,10.82,0.45,17.08,Low
Chandigarh,Chandigarh,14.57,40.93,12.76,13.77,0.59,24.1,Low
Chandigarh,Chandigarh,21.39,59.34,10.33,13.18,0.56,20.02,Low
Chandigarh,Chandigarh,22.24,62.94,11.59,14.28,0.54,35.76,Low
Chandigarh,Chandigarh,19.81,64.91,9.84,12.38,0.45,19.61,Low
Chandigarh,Chandigarh,17.98,46.16,8.65,8.91,0.45,28.81,Low
Chandigarh,Chandigarh,10.42,27.26,11.69,8.62,0.51,27.24,Low
Chandigarh,Chandigarh,17.99,49.93,13.03,12.12,0.48,47.91,Low
Chandigarh,Chandigarh,16.21,51.32,12.43,12.46,0.46,36.4,Low
Chandigarh,Chandigarh,13.54,50.6,12.5,12.11,0.59,30.3,Low
Chandigarh,Chandigarh,18.31,58.59,13.77,13.67,0.64,35.8,Low
Chandigarh,Chandigarh,23.0,68.68,13.92,13.91,0.61,34.83,Low
Chandigarh,Chandigarh,24.15,70.6,12.1,10.23,0.67,18.29,Low
Chandigarh,Chandigarh,16.39,32.19,13.19,10.11,0.51,34.39,Low
Chandigarh,Chandigarh,17.07,51.9,13.43,10.11,0.49,31.48,Low
Chandigarh,Chandigarh,34.57,80.7,16.16,13.26,0.71,21.28,Moderate
Chandigarh,Chandigarh,29.6,76.43,11.53,11.32,0.64,25.04,Low
Chandigarh,Chandigarh,12.35,44.33,11.65,9.11,0.41,33.0,Low
